id,source,title,content,category
51,netflix_titles.csv,Transformers,"Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.
    
Genre: Action, Adventure, Sci-Fi
Type: movie
Release Year: 2007
Director: Michael Bay
Actors: Shia LaBeouf, Megan Fox, Mark Ryan, Peter Cullen, Hugo Weaving Shia LaBeouf Megan Fox Mark Ryan Peter Cullen Hugo Weaving
IMDB Rating: 7.1
Available in 113 countries",Action
52,netflix_titles.csv,The Karate Kid,"Daniel LaRusso moves to Los Angeles with his mother, Lucille, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of high school students, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei, John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.
    
Genre: Action, Drama, Family
Type: movie
Release Year: 1984
Director: John G. Avildsen John G Avildsen
Actors: Ralph Macchio, Pat Morita, Elisabeth Shue, William Zabka, Martin Kove Ralph Macchio Pat Morita Elisabeth Shue William Zabka Martin Kove
IMDB Rating: 7.3
Available in 21 countries",Action
53,netflix_titles.csv,Memoirs of a Geisha,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.
    
Genre: Drama, Romance
Type: movie
Release Year: 2005
Director: Rob Marshall
Actors: Zhang Ziyi, Gong Li, Michelle Yeoh, Ken Watanabe, Suzuka Ohgo Zhang Ziyi Gong Li Michelle Yeoh Ken Watanabe Suzuka Ohgo
IMDB Rating: 7.3
Available in 53 countries",Drama
54,netflix_titles.csv,The Amazing Spider-Man The Amazing SpiderMan,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.
    
Genre: Action, Adventure, Sci-Fi
Type: movie
Release Year: 2012
Director: Marc Webb
Actors: Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Martin Sheen Andrew Garfield Emma Stone Rhys Ifans Denis Leary Martin Sheen
IMDB Rating: 6.9
Available in 89 countries",Action
55,netflix_titles.csv,Crank,"Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote.
    
Genre: Action, Crime, Thriller
Type: movie
Release Year: 2006
Director: Brian Taylor
Actors: Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez, Dwight Yoakam Jason Statham Amy Smart Jose Pablo Cantillo Efren Ramirez Dwight Yoakam
IMDB Rating: 6.9
Available in 56 countries",Action
56,netflix_titles.csv,Enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.
    
Genre: Crime, Drama, Thriller
Type: movie
Release Year: 2002
Director: Michael Apted
Actors: Jennifer Lopez, Billy Campbell, Tessa Allen, Juliette Lewis, Dan Futterman Jennifer Lopez Billy Campbell Tessa Allen Juliette Lewis Dan Futterman
IMDB Rating: 5.8
Available in 23 countries",Crime
57,netflix_titles.csv,Lara Croft: Tomb Raider Lara Croft Tomb Raider,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?
    
Genre: Action, Adventure, Fantasy
Type: movie
Release Year: 2001
Director: Simon West
Actors: Angelina Jolie, Iain Glen, Daniel Craig, Noah Taylor, Chris Barrie Angelina Jolie Iain Glen Daniel Craig Noah Taylor Chris Barrie
IMDB Rating: 5.8
Available in 108 countries",Action
58,netflix_titles.csv,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.
    
Genre: Action, Drama, History
Type: movie
Release Year: 2000
Director: Roland Emmerich
Actors: Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs, Chris Cooper Mel Gibson Heath Ledger Joely Richardson Jason Isaacs Chris Cooper
IMDB Rating: 7.2
Available in 28 countries",Action
59,netflix_titles.csv,The Glass House,"When Ruby and Rhett's parents are killed in a car accident, their carefree teenage lives are suddenly shattered. Moving to an incredible house in Malibu with the Glasses', old friends of the family, seems to be the beginning of a new life for them.
    
Genre: Crime, Drama, Mystery
Type: movie
Release Year: 2001
Director: Daniel Sackheim
Actors: Leelee Sobieski, Diane Lane, Stellan Skarsgård, Trevor Morgan, Chris Noth Leelee Sobieski Diane Lane Stellan Skarsgård Trevor Morgan Chris Noth
IMDB Rating: 5.8
Available in 23 countries",Crime
60,netflix_titles.csv,Two Weeks Notice,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.
    
Genre: Comedy, Romance
Type: movie
Release Year: 2002
Director: Marc Lawrence
Actors: Sandra Bullock, Hugh Grant, Dana Ivey, Robert Klein, Alicia Witt Sandra Bullock Hugh Grant Dana Ivey Robert Klein Alicia Witt
IMDB Rating: 6.2
Available in 90 countries",Comedy
61,netflix_titles.csv,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.
    
Genre: Comedy, Fantasy
Type: movie
Release Year: 1993
Director: Barry Sonnenfeld
Actors: Anjelica Huston, Raúl Juliá, Christopher Lloyd, Joan Cusack, Christina Ricci Anjelica Huston Raúl Juliá Christopher Lloyd Joan Cusack Christina Ricci
IMDB Rating: 6.8
Available in 121 countries",Comedy
62,netflix_titles.csv,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.
    
Genre: Mystery, Thriller
Type: movie
Release Year: 2003
Director: James Mangold
Actors: John Cusack, Ray Liotta, Amanda Peet, John Hawkes, Alfred Molina John Cusack Ray Liotta Amanda Peet John Hawkes Alfred Molina
IMDB Rating: 7.3
Available in 6 countries",Mystery
63,netflix_titles.csv,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.
    
Genre: Comedy, Fantasy
Type: movie
Release Year: 1991
Director: Barry Sonnenfeld
Actors: Raúl Juliá, Anjelica Huston, Christopher Lloyd, Christina Ricci, Carel Struycken Raúl Juliá Anjelica Huston Christopher Lloyd Christina Ricci Carel Struycken
IMDB Rating: 6.9
Available in 117 countries",Comedy
64,netflix_titles.csv,Ace Ventura: Pet Detective Ace Ventura Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!
    
Genre: Comedy
Type: movie
Release Year: 1994
Director: Tom Shadyac
Actors: Jim Carrey, Courteney Cox, Sean Young, Tone Loc, Dan Marino Jim Carrey Courteney Cox Sean Young Tone Loc Dan Marino
IMDB Rating: 6.9
Available in 62 countries",Comedy
65,netflix_titles.csv,"Girl, Interrupted Girl Interrupted","Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.
    
Genre: Biography, Drama
Type: movie
Release Year: 1999
Director: James Mangold
Actors: Winona Ryder, Angelina Jolie, Clea DuVall, Brittany Murphy, Elisabeth Moss Winona Ryder Angelina Jolie Clea DuVall Brittany Murphy Elisabeth Moss
IMDB Rating: 7.3
Available in 23 countries",Biography
66,netflix_titles.csv,I Know What You Did Last Summer,"After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure.
    
Genre: Horror, Mystery
Type: movie
Release Year: 1997
Director: Jim Gillespie
Actors: Jennifer Love Hewitt, Sarah Michelle Gellar, Freddie Prinze Jr., Ryan Phillippe, Bridgette Wilson-Sampras Jennifer Love Hewitt Sarah Michelle Gellar Freddie Prinze Jr Ryan Phillippe Bridgette WilsonSampras
IMDB Rating: 5.8
Available in 2 countries",Horror
67,netflix_titles.csv,My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...
    
Genre: Comedy, Drama, Family
Type: movie
Release Year: 1991
Director: Howard Zieff
Actors: Macaulay Culkin, Anna Chlumsky, Dan Aykroyd, Jamie Lee Curtis, Richard Masur Macaulay Culkin Anna Chlumsky Dan Aykroyd Jamie Lee Curtis Richard Masur
IMDB Rating: 6.9
Available in 31 countries",Comedy
68,netflix_titles.csv,Scream,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.
    
Genre: Horror, Mystery
Type: movie
Release Year: 1996
Director: Wes Craven
Actors: David Arquette, Neve Campbell, Courteney Cox, Matthew Lillard, Rose McGowan David Arquette Neve Campbell Courteney Cox Matthew Lillard Rose McGowan
IMDB Rating: 7.4
Available in 113 countries",Horror
69,netflix_titles.csv,Scream 2,"Two years after the first series of murders, as Sidney Prescott acclimates to college life, someone donning the Ghostface costume begins a new string of killings.
    
Genre: Horror, Mystery
Type: movie
Release Year: 1997
Director: Wes Craven
Actors: Neve Campbell, Courteney Cox, David Arquette, Jerry O'Connell, Timothy Olyphant Neve Campbell Courteney Cox David Arquette Jerry OConnell Timothy Olyphant
IMDB Rating: 6.3
Available in 112 countries",Horror
70,netflix_titles.csv,Scream 3,"While Sidney Prescott and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.
    
Genre: Horror, Mystery
Type: movie
Release Year: 2000
Director: Wes Craven
Actors: David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley David Arquette Neve Campbell Courteney Cox Patrick Dempsey Scott Foley
IMDB Rating: 5.7
Available in 57 countries",Horror
71,netflix_titles.csv,Chalte Chalte,"A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever.
    
Genre: Drama, Romance
Type: movie
Release Year: 2003
Director: Aziz Mirza
Actors: Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah, Jayshree Talpade Shah Rukh Khan Rani Mukerji Jas Arora Satish Shah Jayshree Talpade
IMDB Rating: 6.5
Available in 78 countries",Drama
